ISLAND CREST WAY & SE 48TH ST
HARVARD AVE E & EASTLAKE AVE E
108TH AVE SE & SE 3RD ST
BROADWAY & E TERRACE ST
NE 80TH ST & 15TH AVE NE
SE 34TH ST & 168TH PL SE
AURORA AVE N & CROCKETT ST
5TH AVE & SENECA ST
S 272ND ST & I-5 RAMP
SE 256TH ST & 127TH AVE SE
SE ALLEN RD & 139TH AVE SE
26TH AVE SW & SW 112TH ST
SW BARTON ST & 26TH AVE SW
S 320TH ST & 8TH AVE S
PARK AVE N & N 3RD ST
FRONT ST N & NE ALDER ST
TUKWILA INTL BLVD & S 141ST ST
RAINIER AVE S & S ORCAS ST
55TH AVE SW & SW DAKOTA ST
NE 40TH ST & 132ND AVE NE
DENSMORE AVE N & N 128TH ST
AUBURN WAY N & 85TH AVE S
SE 36TH ST & 136TH PL SE
E ALDER ST & 35TH AVE
8TH AVE S & S MONROE ST
16TH AVE SW & SW 107TH ST
NORTHUP WAY & NE 10TH ST
SW 320TH ST & 30TH AVE SW
51ST AVE S & S 168TH ST
SAND PT WAY NE & NE 74TH ST
E MADISON ST & 17TH AVE
MARTIN L KING JR WAY & E UNION ST
32ND AVE NW & NW 61ST ST
SE 176TH ST & 147TH AVE SE
1ST AVE & SENECA ST
PHINNEY AVE N & N 60TH ST
E VALLEY HWY & S 184TH ST
BEACON AVE S & 37TH AVE S
NE BIG ROCK RD & NE 109TH ST
124TH AVE SE & SE 310TH ST
SW OREGON ST & DELRIDGE WAY SW
35TH AVE SW & SW CLOVERDALE ST
140TH AVE NE & NE 21ST ST
11TH AVE NE & NE 50TH ST
15TH AVE SW & SW 106TH ST
E MCGILVRA ST & 42ND AVE E
SE 35TH PL & SE EASTGATE WAY
48TH AVE SW & SW EDDY ST
NE 160TH ST & JUANITA WOODINVIL WA
128TH AVE SE & SE 169TH ST
SW GENESEE ST & 47TH AVE SW
N 85TH ST & FREMONT AVE N
S 188TH ST & 36TH AVE S
156TH AVE NE & NE 28TH ST
DELRIDGE WAY SW & SW GENESEE ST
CALIFORNIA AVE SW & SW WILLOW ST
NE 8TH ST & 106TH AVE NE
BOREN AVE & JEFFERSON ST
5TH AVE NE & NE 130TH ST
AUBURN WAY N & 30TH ST NE
WILLOWS RD NE & NE 95TH ST
COLUMBIA ST & 2ND AVE
NE 132ND ST & TOTEM LK BLVD
NE 12TH ST & 120TH AVE NE
9TH AVE & MARION ST
1ST AVE S & S 194TH ST
8TH AVE S & S 200TH ST
MACADAM RD S & SOUTHCENTER BLVD
AMBAUM BLVD SW & SW 148TH ST
108TH AVE SE & SE 212TH ST
49TH AVE NE & NORPOINT WAY NE
5TH AVE NE & NE 155TH ST
SUNSET BLVD NE & HARRINGTON AVE NE
NW 54TH ST & 32ND AVE NW
JUANITA WOODINVIL WA & NE 140TH ST
156TH AVE NE & NE 45TH CT
NE 12TH ST & REDMOND AVE NE
S 251ST ST & 9TH AVE S
140TH AVE SE & SE 5TH ST
TAYLOR AVE N & 5TH AVE N
NE 24TH ST & 164TH AVE NE
NE 144TH ST & 124TH AVE NE
AURORA AVE N & N 145TH ST
CENTRAL AVE N & E JAMES ST
S BOEING ACS & S LONGACRES WAY
SEWARD PK AVE S & 57TH AVE S
3RD AVE & JAMES ST
106TH AVE SE & 108TH AVE SE
35TH AVE SW & SW 110TH ST
140TH AVE NE & NE 8TH ST
E MADISON ST & 25TH AVE E
132ND AVE NE & NE 114TH ST
164TH AVE SE & SE 7TH ST
NE 155TH PL & 78TH AVE NE
HOYT RD SW & SW 331ST PL
N 155TH ST & MIDVALE AVE N
4TH AVE SW & SW 110TH ST
NE 51ST ST & 148TH AVE NE
116TH AVE NE & NE 21ST ST
34TH AVE & E UNION ST
NE WOODINVILLE DUVAL & NE 175TH ST
35TH AVE NE & NE 85TH ST
NE 175TH ST & 133RD AVE NE
BELLEVUE WAY NE & NE 10TH ST
145TH PL SE & SE 13TH PL
NE 153RD PL & 72ND AVE NE
PACIFIC HWY S & S 312TH ST
24TH AVE NW & NW 96TH ST
SE 24TH ST & 7500 BLOCK
41ST AVE SW & SW PORTLAND ST
NE 68TH ST & 108TH AVE NE
SE KENT-KANGLEY RD & 235TH AVE SE
154TH AVE SE & SE 142ND ST
NEWCASTLE WAY & 125TH AVE SE
SW 164TH ST & 14TH AVE SW
NW 85TH ST & 3RD AVE NW
BOSTON ST & NOB HILL AVE N
FAIRWAY AVE SE & SE RIDGE ST
SE 256TH ST & 109TH AVE SE
NE 75TH ST & 15TH AVE NE
NE 85TH ST & KIRKLAND WAY
SE CARR RD & 108TH AVE SE
NE 87TH ST & 114TH AVE NE
LIND AVE SW & SW 7TH ST
180TH AVE SE & SE 267TH PL
ROOSEVELT WAY NE & NE 111TH ST
15TH AVE W & W EMERSON ST
3RD AVE NW & NW 198TH ST
RENTON MAPLE VALL RD & 201ST PL SE
LK KATHLEEN RD SE & SE 128TH ST
ROOSEVELT WAY NE & NE 69TH ST
A ST SW & 2ND ST SW
Lake Meridian P&R Ac & 132nd Ave SE
28TH AVE W & W FULTON ST
MAIN ST & 102ND AVE NE
N 130TH ST & GREENWOOD AVE N
TALBOT RD S & S 23RD ST
35TH AVE SW & SW 332ND PL
PREFONTAINE PL S & YESLER WAY
ROOSEVELT WAY NE & NE 108TH ST
SE 240TH ST & 108TH AVE SE
4TH AVE SW & SW 102ND ST
31ST AVE S & S IRVING ST
NORTHUP WAY & 124TH AVE NE
124TH AVE NE & NE 142ND PL
150TH AVE SE & SE 38TH ST
84TH AVE NE & NE 131ST PL
104TH AVE SE & SE 25TH ST
SE 264TH ST & 172ND AVE SE
8TH AVE S & S 188TH ST
SE 4TH ST & ANACORTES AVE SE
4TH AVE S & S FIDALGO ST
RENTON AVE S & S BARTON ST
BOREN AVE & SENECA ST
Redmond Transit Cent & NE 83rd St
8TH AVE NW & NW 100TH PL
DENNY WAY & DEXTER AVE
24TH AVE E & BOYER AVE E
108TH AVE SE & SE 192ND ST
LK WASHINGTON BLVD S & SE 59TH ST
NE WOODINVILLE DUVAL & 226TH AVE NE
E MADISON ST & E GARFIELD ST
E MADISON ST & 41ST AVE E
72ND AVE SE & SE 29TH ST
BEARDSLEE BLVD & 110TH AVE NE
8TH AVE S & S CLOVERDALE ST
VIEW AVE NW & GOLDEN GDNS DR NW
MILITARY RD S & S 260TH ST
1ST AVE S & S 206TH ST
MAPLE VALLY - BLA RD & SE 261ST PL
NE 8TH ST & 143RD AVE NE
VASHON HWY SW & SW 178TH ST
Convention Place AcR & Convention Place AcR
VIEWMONT WAY W & EDGEMONT PL W
MILITARY RD S & S 140TH ST
1ST AVE S & SW NORMANDY RD
W BLAINE ST & 27TH AVE W
BOEING PARKING LO AC & GATE E-69
LATONA AVE NE & NE 44TH ST
SW THISTLE ST & 37TH AVE SW
S CHARLES ST & GOLF DR S
SE 26TH ST & RICHARDS RD
1ST AVE S & SW 164TH PL
NE 178TH PL & NE 180TH PL
MILITARY RD S & S 254TH PL
NE 135TH ST & 93RD AVE NE
WILSON AVE S & S HUDSON ST
DENNY WAY & DEXTER AVE N
STEWART ST & YALE AVE
164TH AVE NE & NE 83RD ST
NW MARKET ST & 3RD AVE NW
SW 106TH ST & 41ST AVE SW
ISSAQUAH PINE LK RD  & SE 37TH PL
MADISON ST & BROADWAY
SE NEWPORT WAY & 152ND AVE SE
AUBURN WAY N & 17TH ST NE
17TH ST SE & G ST SE
228TH AVE SE & SE 40TH ST
N 205TH ST & AURORA AVE N
ROOSEVELT WAY NE & NE 100TH ST
E CHERRY ST & 25TH AVE
FAUNTLEROY WAY SW & SW BARTON ST
MARTIN L KING JR WAY & 68TH AVE S
116TH AVE NE & NE 75TH ST
GRANT LN & STEVENS WAY
15TH AVE NE & NE NORTHGATE WAY
E YESLER WAY & 14TH AVE S
EAST MARGINAL WAY S & S 116TH ST
1ST AVE S & S 210TH ST
29TH ST NE & 62ND AVE NE
NE 175TH ST & 138TH PL NE
108TH AVE NE & NE 38TH PL
SW 327TH ST & 26TH AVE SW
NE 141ST ST & JUANITA DR NE
151ST AVE SE & 152ND PL SE
SE 136TH ST & 170TH AVE SE
119TH AVE NE & NE 159TH ST
YESLER WAY & POST AVE
51ST AVE S & S HAZEL ST
E MADISON ST & 19TH AVE
MAGNOLIA BRDG & PIER 91
NE 205TH ST & 56TH AVE W
S GRADY WAY & WELLS AVE S
132ND AVE NE & NE 112TH ST
MERIDIAN AVE N & N NORTHGATE WAY
Bellevue TC AcRd & 108th Ave NE
AURORA AVE N & N 180TH ST
10TH ST NE & A ST NE
S JACKSON ST & 28TH AVE S
17TH ST SE & J ST SE
4TH AVE S & S LUCILE ST
228TH AVE SE & SE 16TH ST
NE 55TH ST & PRINCETON AVE NE
132ND AVE NE & NE 108TH ST
VASHON HWY SW & SW BURTON DR
NW 200TH ST & 3RD AVE NW
140TH AVE NE & NE 171ST ST
VASHON HWY SW & SW BANK RD
S PRENTICE ST & 64TH AVE S
NE WOODINVILLE DUVAL & 182ND AVE NE
SE FAIRWOOD BLVD & 134TH AVE SE
BALLINGER WAY NE & NE 175TH ST
12TH AVE NE & NE 45TH ST
SE 134TH ST & 175TH AVE SE
LIND AVE SW & SW 16TH ST
MARINE VIEW DR SW & SW 104TH ST
SE 46TH WAY & 161ST AVE SE
24TH AVE NW & NW 85TH ST
LKSIDE AVE S & LK WASHINGTON BLVD
130TH AVE NE & NE 28TH PL
NE BIG ROCK RD & 279TH LN NE
48TH AVE W & 240TH ST SW
NE WOODINVILLE DUVAL & 156TH AVE NE
44TH AVE SW & MARINE VIEW DR SW
30TH AVE W & W EMERSON ST
148TH AVE SE & SE 28TH ST
S 216TH PL & S 216TH ST
4TH AVE & UNIVERSITY ST
132ND AVE SE & SE 266TH ST
MAIN AVE S & W PARK ST
W NICKERSON ST & JESSE AVE W
NE 55TH ST & 33RD AVE NE
15TH AVE S & S DAKOTA ST
84TH AVE NE & NE 141ST ST
ELLIS AVE S & S WARSAW ST
SNOQUALMIE PKWY & FISHER AVE SE
SE 8TH ST & 118TH AVE SE
CARKEEK DR S & 40TH AVE S
6TH AVE W & W RAYE ST
E UNION ST & 29TH AVE
FREMONT AVE N & N 170TH ST
NE OLD REDMOND RD & WEST LK SAMMAMISH WA
E JAMES ST & JASON AVE N
19TH AVE E & E PROSPECT ST
CONDON WAY W & W NEWTON ST
15TH AVE S & S STEVENS ST
I-90 & RICHARDS RD
228th Ave SE & Issaquah Pine Lake R
NE WOODINVILLE DUVAL & WEST SNOQUALMIE V RD
THORNDYKE AVE W & W BOSTON ST
220TH AVE SE & SE 51ST ST
NE 65TH ST & ROOSEVELT WAY NE
116TH AVE SE & SE 251ST ST
130TH AVE NE & NE 26TH PL
156TH AVE NE & NE 20TH ST
MONROE AVE NE & NE 6TH PL
CANYON DR SE & 94TH AVE S
GREENWOOD AVE N & N 107TH ST
NW 103RD ST & 13TH AVE NW
AIRPT WAY S & S CHARLESTOWN ST
CALIFORNIA AVE SW & SW DAKOTA ST
SW 16TH ST & RAYMOND AVE SW
FAUNTLEROY WAY SW & CALIFORNIA AVE SW
32ND AVE NW & NW 73RD ST
DEXTER AVE N & 2500 BLOCK
CALIFORNIA AVE SW & SW HANFORD ST
SE 237TH ST & 222ND PL SE
NE 45TH ST & ROOSEVELT WAY NE
15TH AVE S & S NEVADA ST
AUBURN WAY S & 32ND ST SE
S 272ND ST & 41ST PL S
MARINE VIEW DR SW & SW 112TH ST
S 304TH ST & 28TH AVE S
NE 85TH ST & 158TH AVE NE
132ND AVE NE & NE 85TH ST
MONTLAKE BLVD E & E LK WASHINGTON BLVD
220TH AVE SE & SE 56TH ST
NE 8TH ST & 160TH AVE NE
E JEFFERSON ST & 21ST AVE
DES MOINES MEMORI DR & S 164TH ST
W NICKERSON ST & 12TH AVE W
BALLINGER WAY NE & 35TH AVE NE
S 180TH ST & SPERRY DR
NE 33RD ST & WEST LAURELHURST DR 
1ST AVE S & S 134TH ST
NE 197TH ST & 40TH PL NE
NW 85TH ST & 31ST AVE NW
SR 169 & BLACK DIAMOND-RAV RD
100TH AVE NE & JUANITA WOODINVIL WA
SE 22ND ST & 150TH AVE SE
MICROSOFT WAY & NE 36TH ST
123RD AVE SE & SE 20TH PL
SAND PT WAY NE & MATTHEWS PL NE
SE 264TH ST & 242ND AVE SE
STONE WAY N & N ALLEN PL
E SUNSET WAY & 5TH AVE NE
SW GRADY WAY & LONGACRES DR SW
41ST AVE SW & SW SOUTHERN ST
NW GILMAN BLVD & 4TH AVE NW
SE EASTGATE WAY & 146TH PL SE
MERCER ISLAND HS & SE 42ND ST
DES MOINES MEMORI DR & S 206TH ST
PACIFIC HWY S & S 252ND ST
W VALLEY HWY N & 20TH ST NW
E MADISON ST & 12TH AVE
GARFIELD ST & 2ND AVE N
EAST MARGINAL WAY S & CORSON AVE S
Overlake TC AcRd & 156th Ave NE
4TH AVE S & S BENNETT ST
AIRPT WAY S & S SNOQUALMIE ST
35TH AVE SW & SW 325TH ST
S COLUMBIAN WAY & S ANGELINE ST
SE 135TH ST & 184TH AVE SE
NEWCASTLE WAY & 123RD AVE SE
BOREN AVE & COLUMBIA ST
FREMONT AVE N & N 42ND ST
NE 24TH ST & 136TH PL NE
THORNDYKE AVE W & THORNDYKE PL W
166TH AVE NE & NE 95TH ST
S 320TH ST & 32ND AVE S
35TH AVE NE & NE 88TH ST
SE RENTON MAPLE VALL & CEDAR RVR PK DR
NE 116TH ST & 108TH AVE NE
16TH AVE SW & SW HOLDEN ST
KENT KANGLEY RD & 108TH AVE SE
S Federal Way P&R Ac & 9th Ave S
NE 155TH ST & 74TH AVE NE
140TH AVE SE & SE 259TH ST
HOLMAN RD NW & 7TH AVE NW
SE FAIRWOOD BLVD & 139TH PL SE
3RD AVE NW & NW 140TH ST
1ST AVE S & SW 128TH ST
NE 8TH ST & 172ND AVE NE
NE 141ST ST & 80TH AVE NE
5TH AVE NE & NE 80TH ST
24TH AVE E & E PROSPECT ST
NW MARKET ST & 20TH AVE NW
NE 80TH ST & 19TH AVE NE
E UNION ST & 14TH AVE
DELRIDGE WAY SW & SW HUDSON ST
SR 520 & 92ND AVE NE
NE 85TH ST & 124TH AVE NE
S COLUMBIAN WAY & BEACON AVE S
NE 8TH ST & 172ND PL NE
N 36TH ST & PHINNEY AVE N
AUBURN WAY S & 2ND ST SE
19TH AVE E & E MILLER ST
S 288TH ST & 28TH PL S
51ST AVE S & S FLETCHER ST
150TH AVE SE & SE 46TH WAY
NW 85TH ST & 24TH AVE NW
MAIN ST & 148TH AVE NE
4TH AVE SW & SW 116TH ST
SOUTHCENTER PKWY & MINKLER BLVD
MARTIN L KING JR WAY & S MCCLELLAN ST
31ST AVE S & S WALKER ST
BELLEVUE AVE E & E THOMAS ST
148TH AVE NE & NE 37TH PL
NE 201ST PL & 44TH PL NE
NW 65TH ST & 15TH AVE NW
SE 262ND ST & 176TH AVE SE
THORNDYKE AVE W & W HAYES ST
TEXAS WAY & W GOVERNMENT WAY
51ST AVE S & S CRESTON ST
ALKI AVE SW & 59TH AVE SW
4TH AVE SW & SW 104TH ST
GRIFFIN AVE & GARFIELD ST
21ST AVE & E JAMES ST
NE 171ST ST & 133RD AVE NE
NE 40TH ST & 7TH AVE NE
SE 272ND ST & 201ST AVE SE
RAINIER AVE S & S DEARBORN ST
15TH ST NE & D ST NE
SE RENTON MAPLE VALL & 161ST AVE SE
LK CITY WAY NE & NE 115TH ST
68TH AVE S & S 224TH ST
SE 128TH ST & 160TH AVE SE
40TH AVE NE & NE 75TH ST
25TH AVE NE & NE 82ND ST
Railroad Ave N & Kent Sounder Station
NE WOODINVILLE DUVAL & 194TH AVE NE
HARDIE AVE SW & SW 2ND ST
1ST AVE S & SW 119TH ST
E MERCER WAY & SE 72ND ST
NE 124TH ST & 111TH LN NE
SE 256TH ST & 101ST AVE SE
MERIDIAN AVE N & N 148TH ST
15TH AVE S & S DAWSON ST
TUKWILA INTL BLVD & S 152ND ST
NE 40TH ST & NE BEL-RED RD
E MADISON ST & 22ND AVE E
MAPLE VALLY - BLA RD & SE 240TH ST
S WALKER ST & 25TH AVE S
NE 145TH ST & 27TH AVE NE
ROOSEVELT WAY NE & NE 65TH ST
RAINIER AVE S & 33RD AVE S
4th Ave & Bell St
5TH AVE NE & NE 163RD ST
NE 70TH ST & 122ND AVE NE
FAUNTLEROY FERRY & FAUNTLEROY WAY SW
15TH AVE NE & NE 55TH ST
SW 320TH ST & 21ST AVE SW
108TH AVE SE & SE 10TH ST
VASHON FERRY DOCK & TERMINAL BUILDING
SE 14TH ST & 165TH AVE SE
GREENWOOD AVE N & N 75TH ST
SE NEWPORT WAY & 172ND AVE SE
SW SUNSET BLVD & HARDIE AVE SW
CALIFORNIA AVE SW & SW MILLS ST
DISCOVERY PARK RD & TEXAS WAY
NE OLD REDMOND RD & 143RD CT NE
19TH AVE E & E DENNY WAY
N 35TH ST & WALLINGFORD AVE N
SAHALEE WAY NE & NE 36TH ST
112TH AVE SE & SE 315TH ST
3RD AVE W & W MCGRAW ST
S ALASKA ST & 35TH AVE S
MERIDIAN AVE N & N 143RD ST
CHELAN AVE SE & SE 2ND PL
QUEEN ANNE AVE N & WARD ST
77TH AVE SE & SE 27TH ST
140TH AVE NE & NE 20TH ST
SUMMIT AVE E & E HARRISON ST
MAIN ST & 112TH AVE NE
SW ROXBURY ST & 12TH AVE SW
15TH AVE NW & NW 80TH ST
W MCGRAW ST & 3RD AVE W
164TH AVE SE & SE 46TH WAY
3RD AVE & MARION ST
ISSAQUAH PINE LK RD  & 228TH AVE SE
123RD AVE SE & SE 62ND ST
55TH AVE NE & NE 42ND ST
NE WOODINVILLE DUVAL & 198TH AVE NE
DES MOINES MEMORI DR & S 112TH ST
MERIDIAN AVE N & N 188TH ST
SW OREGON ST & CALIFORNIA AVE SW
NE 20TH ST & 136TH PL NE
Federal Way TC AcRd & 23rd Ave S
30TH AVE NE & NE 140TH ST
10TH AVE W & W CROCKETT ST
SR 520 & EVERGREEN PT RD
S GENESEE ST & 43RD AVE S
S 144TH ST & 37TH AVE S
W VALLEY HWY S & S 190TH ST
31ST AVE S & S MASSACHUSETTS ST
51ST AVE S & S 107TH ST
Auburn Sounder Stati & 1st St SW
124TH AVE SE & SE 300TH WAY
NE RAVENNA BLVD & NE 65TH ST
104TH AVE SE & SE 14TH ST
PHINNEY AVE N & N 58TH ST
9TH ST NE & AUBURN WAY N
SE FALL CITY-SNOQUAL & SE FISH HATCHERY RD
112TH AVE SE & MAIN ST
EAST GREEN LK DR N & SUNNYSIDE AVE N
4TH AVE S & S INDUSTRIAL WAY
63RD AVE SW & SW ADMIRAL WAY
35TH AVE NE & NE 105TH ST
LIND AVE SW & SW 39TH ST
WEST LK SAMMAMISH PK & 177TH AVE NE
MONROE AVE NE & NE 7TH ST
SE FALL CITY-SNOQUAL & TOKUL RD
JEFFERSON ST & 9TH AVE
BEACH DR SW & SW SNOQUALMIE ST
UNIVERSITY WAY NE & NE 43RD ST
TALBOT RD S & S CARR RD
116TH AVE NE & NE 75TH PL
116TH AVE NE & NE 12TH ST
NE PACIFIC PL & NE PACIFIC ST
SE 135TH ST & 182ND AVE SE
2ND AVE NE & NE 40TH ST
S COLUMBIAN WAY & S AMERICUS ST
THORNDYKE AVE W & W NEWTON ST
116TH AVE SE & SE 233RD PL
84TH AVE S & S 220TH ST
ROOSEVELT WAY NE & NE 53RD ST
MARTIN L KING JR WAY & S OTHELLO ST
108th Ave NE & NE 6th St
AIRPT WAY S & S LANDER ST
MERIDIAN AVE N & N 163RD ST
49TH AVE SW & SW HUDSON ST
BEACON AVE S & 15TH AVE S
68TH AVE S & S 234TH ST
SE 144TH ST & 164TH PL SE
35TH AVE NE & NE 73RD ST
NW 196TH ST & 24TH AVE NW
31ST AVE S & S NORMAN ST
E SUNSET WAY & RAINIER BLVD S
5TH AVE & PINE ST
NW MARKET ST & 32ND AVE NW
REITH RD & S 253RD ST
NE 120TH PL & 100TH AVE NE
E UNION ST & 16TH AVE
WEST LK SAMMAMISH PK & SE 12TH PL
SE 70TH PL & 94TH AVE SE
11TH AVE NE & NE 47TH ST
S ALASKA ST & ML KING JR WAY WAY S
34TH AVE W & W ARMOUR ST
E LYNN ST & 19TH AVE E
15TH AVE & E HOWELL ST
W GALER ST & 5TH AVE W
S 216TH ST & 14TH AVE S
5TH AVE NE & NE 97TH ST
NE 124TH ST & 109TH CT NE
SW ROXBURY ST & 26TH AVE SW
148TH AVE NE & NE 24TH ST
28TH AVE W & W SMITH ST
21ST AVE SW & SW DAWSON ST
ELLIS AVE S & S MYRTLE ST
AURORA AVE N & N 175TH ST
50TH AVE NE & NE 68TH ST
41ST AVE SW & SW KENYON ST
S 128TH ST & 22ND AVE S
