NE SUNSET BLVD & EDMONDS AVE NE
49TH AVE SW & SW SPOKANE ST
E YESLER WAY & 23RD AVE S
124TH AVE NE & SLATER AVE NE
AUBURN-ENUMCLAW RD & SE 368TH PL
SW GENESEE ST & 53RD AVE SW
NE 203RD PL & NE 203RD CT
NE 160TH ST & 124TH AVE NE
WESTLAKE AVE N & HARRISON ST
SE BLK NUGGET RD & SE ISSAQUAH FALL CIT
NE 195TH ST & NORTH CREEK PKWY
44TH AVE SW & SW 100TH ST
124TH AVE SE & SE 216TH ST
NE 128TH ST & TOTEM LK FWY STA
MOUNT RAINIER DR S & S RIDGEWAY PL
112TH AVE SE & SE 320TH ST
NE 145TH ST & 12TH AVE NE
NE 134TH ST & 90TH AVE NE
10TH AVE E & E MERCER ST
AURORA AVE N & N 200TH ST
24TH AVE E & E MCGRAW ST
WEST LK SAMMAMISH PK & NE 15TH PL
CENTRAL AVE N & S 228TH ST
NE 136TH ST & 95TH AVE NE
35TH AVE NE & NE 120TH ST
SE ROYAL HILLS DR & LK YOUNGS WAY SE
E MADISON ST & 20TH AVE
7TH AVE W & W PLEASANT PL
1ST AVE S & SW 211TH ST
SAHALEE WAY NE & 223RD AVE NE
JERICHO AVE SE & SE 2ND PL
AURORA AVE N & N NORTHGATE WAY
148TH AVE SE & SE 264TH ST
168TH AVE SE & SE 19TH ST
SW 152ND ST & 6TH AVE SW
LKSIDE AVE S & E YESLER WAY
NE 45TH ST & UNION BAY PL NE
15TH AVE NE & NE 94TH ST
16TH AVE S & S 245TH PL
SE NEWPORT WAY & FACTORIA BLVD SE
156TH AVE NE & NE 15TH ST
LATONA AVE NE & NE 52ND ST
PINE ST & 3RD AVE
32ND AVE NW & NW 69TH ST
AUBURN WAY S & MUCKLESHOOT PL
12TH AVE NE & NE 61ST ST
N 85TH ST & AURORA AVE N
S 152ND ST & 4TH AVE S
NE OLD REDMOND RD & NE 70TH ST
S 212TH ST & 50TH AVE S
LK CITY WAY NE & FISCHER PL NE
UNION ST & 4TH AVE
SE 168TH ST & 126TH AVE SE
42ND AVE E & E NEWTON ST
SW MORGAN ST & 35TH AVE SW
61ST PL NE & 62ND AVE NE
NE 124TH ST & 134TH CT NE
26TH AVE SW & SW 100TH ST
MARINE VIEW DR S & S 234TH PL
NE BOTHELL WAY & 83RD PL NE
NE 8TH ST & 148TH AVE NE
AVONDALE RD NE & NE NOVELTY HILL RD
SW ADMIRAL WAY & 61ST AVE SW
FUHRMAN AVE E & E ALLISON ST
S 146TH ST & 5TH PL S
S COLUMBIAN WAY & S SNOQUALMIE ST
132ND AVE SE & SE 245TH ST
EAST MARGINAL WAY S & 40TH AVE S
116TH AVE SE & SE 252ND CT
UNIVERSITY WAY NE & NE 55TH ST
S 240TH ST & 26TH PL S
S 112TH ST & TUKWILA INTL BLVD
MONTLAKE BLVD NE & HEC ED PAVILION
39TH AVE S & S BARTON ST
16TH AVE SW & SW MYRTLE ST
NE 181ST ST & 73RD AVE NE
E MADISON ST & 36TH AVE E
EAST MARGINAL WAY S & S BOEING ACS
SE EASTGATE WAY & SE 35TH PL
LKSIDE AVE S & S CHARLES ST
140TH AVE NE & NE 24TH ST
28TH AVE SW & SW 116TH ST
144TH AVE SE & SE 261ST ST
QUEEN ANNE AVE N & W COMSTOCK ST
N 92ND ST & CORLISS AVE N
N 130TH ST & EVANSTON AVE N
AIRPT WAY S & S BRADFORD ST
31ST AVE W & W MANSELL ST
E JAMES ST & CENTRAL AVE N
MERIDIAN AVE N & N 115TH ST
S 115TH PL & 85TH AVE S
South Seattle CC AcR & SW Findlay St
SW 320TH ST & 1ST AVE S
SE 60TH ST & 128TH AVE SE
EDMONDS AVE NE & NE 3RD ST
GREENWOOD AVE N & N 134TH ST
NE 70TH ST & 124TH AVE NE
15TH AVE NE & NE 85TH ST
156TH AVE SE & LK HILLS BLVD
BROADWAY & E DENNY WAY
AIRPT WAY S & S SPOKANE ST
HARBOR AVE SW & SW HARBOR LN
86TH AVE SE & SE 44TH ST
35TH AVE NE & NE 91ST ST
S 114TH ST & CORNELL AVE S
1ST AVE & BAY ST
3RD AVE & CEDAR ST
E MADISON ST & 15TH AVE
SE NEWPORT WAY & 18500 BLOCK
NE 12TH ST & LYNNWOOD AVE NE
N MERCER WAY & FORTUNA DR SE
NE 45TH ST & LATONA AVE NE
NE 80TH ST & 17TH AVE NE
84TH AVE NE & NE 145TH ST
32ND AVE NW & NW 85TH ST
Railroad Ave N & Pioneer St
42ND AVE S & S 152ND ST
DAYTON AVE N & N 160TH ST
NE 100TH ST & 116TH AVE NE
GREENWOOD AVE N & N 90TH ST
NE NORTHLAKE WAY & 7TH AVE NE
E ROY ST & BROADWAY E
SE 24TH ST & 145TH PL SE
VASHON HWY SW & SW 132ND PL
35TH AVE SW & SW AVALON WAY
SEWARD PK AVE S & S OTHELLO ST
MONROE AVE NE & NE 4TH ST
SE 276TH PL & 127TH AVE SE
NE 70TH ST & 128TH AVE NE
84TH AVE NE & NE 24TH ST
35TH AVE NE & NE 195TH ST
E PINE ST & 15TH AVE
GRIFFIN AVE & FLORENCE ST
151ST AVE SE & SE PETROVITSKY RD
MAPLE VALLEY HWY & MONROE AVE SE
15TH AVE W & W ARMORY WAY
DES MOINES MEMORI DR & S 96TH ST
PARK AVE N & LOGAN AVE N
140TH AVE SE & SE 7TH ST
NE 41ST ST & 51ST AVE NE
48TH AVE SW & SW GRAHAM ST
WALLINGFORD AVE N & N 35TH ST
NW 200TH ST & 1ST AVE NW
N 105TH ST & GREENWOOD AVE N
ELLIOTT AVE W & W ROY ST
16TH AVE SW & SW ROXBURY ST
NE 205TH ST & 25TH AVE NE
FAIRVIEW AVE N & VALLEY ST
BOTHELL WAY NE & NE 145TH ST
15TH ST NE & A ST NE
123RD AVE SE & SE 65TH PL
1ST AVE S & SW 143RD ST
119TH PL NE & NE 144TH PL
NW 85TH ST & 20TH AVE NW
49TH AVE SW & SW HANFORD ST
23RD AVE S & S JACKSON ST
S JACKSON ST & 23RD AVE S
EAST MARGINAL WAY S & 4TH AVE S
NW RICHMOND BEACH RD & 15TH AVE NW
E CHERRY ST & 23RD AVE
87TH AVE S & S 116TH ST
SE 208TH ST & 105TH PL SE
37TH ST SE & I ST SE
SW 43RD ST & OAKESDALE AVE SW
PACIFIC HWY S & KENT-DESMOINES RD
NE 125TH ST & 35TH AVE NE
Kent-Des Moines P&R  & Military Rd S
ISLAND CREST WAY & SE 58TH ST
N 185TH ST & ASHWORTH AVE N
SWIFT AVE S & S EDDY ST
BOREN AVE & PIKE ST
S 120TH ST & 22ND AVE S
WOODLAWN AVE NE & NE 71ST ST
11TH AVE NE & NE 42ND ST
N 155TH ST & MERIDIAN AVE N
35TH AVE NE & NE 57TH ST
44TH AVE SW & SW ALASKA ST
148TH AVE SE & SE 46TH ST
S 176TH ST & MILITARY RD S
TALBOT RD S & S RENTON VILLAGE PL
AIRPT WAY S & S ALASKA ST
S 194TH WAY & 58TH PL S
ASH WAY P&R ACS & I-5 EXPWY RAMP
NE 124TH ST & 100TH AVE NE
BEACON AVE S & S OTHELLO ST
17TH ST SE & B ST SE
STONE WAY N & N 45TH ST
ANDOVER PARK W & S 180TH ST
LEARY AVE NW & NW IONE PL
156TH AVE NE & NE 24TH ST
SE 272ND ST & 209TH AVE SE
MERIDIAN AVE N & N 178TH ST
FREMONT AVE N & N 39TH ST
61ST AVE SW & SW STEVENS ST
BEACON AVE S & S AVON ST
S 156TH WAY & DES MOINES MEMORI DR
132ND AVE NE & NE 117TH ST
112TH AVE NE & NE 14TH ST
ISSAQUAH PINE LK RD  & SE KLAHANIE BLVD
E RIVERSIDE DR & 102ND AVE NE
AUBURN WAY N & 37TH ST NE
49TH AVE NE & 42ND ST NE
NW 125TH ST & 8TH AVE NW
3RD AVE NW & NW 117TH ST
29TH ST SE & I ST SE
156TH AVE SE & SE 4TH ST
116TH AVE SE & SE 164TH ST
156TH AVE NE & NE 10TH ST
JUANITA WOODINVIL WA & NE 136TH PL
68TH AVE S & S 220TH ST
16TH AVE SW & SW HOLLY ST
32ND AVE NW & LOYAL WAY NW
ALKI AVE SW & 1300 BLOCK
124TH AVE NE & NE 104TH ST
9TH AVE SW & SW ELMGROVE ST
6TH ST S & 5TH AVE S
164TH AVE SE & SE 272ND ST
SE ROYAL HILLS DR & GEM DR SE
E YESLER WAY & BOREN AVE
S 320TH ST & PACIFIC HWY S
SHOREWOOD DR & W SHOREWOOD DR
STEVENS WAY & MEMORIAL WAY
ALKI AVE SW & HARBOR AVE SW
5TH AVE & MARION ST
41ST AVE SW & SW HOLDEN ST
SW 116TH ST & 1ST AVE S
41ST ST NE & 45TH AVE NE
Twin Lakes P&R AcRd & SW 344th St
NE 65TH ST & 29TH AVE NE
28TH AVE W & W CROCKETT ST
LK HILLS BLVD & 150TH PL SE
W EMERSON PL & 21ST AVE W
152ND WAY SE & SE 272ND ST
MERIDIAN AVE N & N 183RD ST
PUGET DR SE & ROYAL HILLS DR SE
SW ALASKA ST & 35TH AVE SW
14TH AVE SW & SW 164TH ST
35TH AVE SW & SW BRANDON ST
FORTUNA DR SE & FORTUNA DR SE
9TH AVE SW & SW HENDERSON ST
N 130TH ST & DAYTON AVE N
22ND AVE W & W BARRETT ST
EASTLAKE AVE E & E GARFIELD ST
SE FALL CITY-SNOQUAL & 356TH AVE SE
4TH AVE & STEWART ST
RENTON AVE S & S RYAN ST
NE 116TH ST & 98TH AVE NE
BEACON AVE S & S LANDER ST
MARKET ST & 4TH AVE
DENSMORE AVE N & N 125TH ST
35TH AVE NE & NE 100TH ST
84TH AVE SE & 7400 BLOCK
S 316TH ST & PACIFIC HWY S
124TH AVE NE & NE 110TH PL
NW 105TH ST & 14TH AVE NW
9TH AVE SW & SW KENYON ST
3RD AVE & PINE ST
35TH AVE SW & SW WILLOW ST
104TH AVE SE & SE 20TH ST
166TH AVE NE & NE 100TH ST
SW ROXBURY ST & 35TH AVE SW
14TH AVE S & S WALKER ST
MILITARY RD S & S 172ND ST
84TH AVE S & S 212TH ST
E UNION ST & 18TH AVE
48TH AVE W & 236TH ST SW
BEARDSLEE BLVD & 104TH AVE NE
WEST LK SAMMAMISH PK & SE 51ST ST
68TH AVE S & S 118TH ST
WALLINGFORD AVE N & N 80TH ST
TAYLOR AVE NW & NW 4TH ST
15TH AVE NW & NW 75TH ST
AURORA AVE N & N 165TH ST
15TH AVE S & S LUCILE ST
BEACON AVE S & S HANFORD ST
QUEEN ANNE AVE N & CROCKETT ST
NE 65TH ST & 32ND AVE NE
UNION AVE NE & NE 8TH ST
JUANITA WOODINVIL WA & NE 141ST PL
NE 40TH ST & WEST LK SAMMAMISH PK
FAIRVIEW AVE E & E NELSON PL
RAINIER AVE S & S GRAHAM ST
2ND AVE W & W ROY ST
LATONA AVE NE & NE 62ND ST
Olson-Myers Way P&R  & Olson-Myers Way P&R 
SE 36TH ST & FACTORIA BLVD SE
SE 179TH ST & 160TH AVE SE
COLLEGE WAY N & N 103RD ST
NE 55TH ST & 45TH AVE NE
8TH AVE NW & NW 190TH ST
VASHON HWY SW & SW 156TH ST
15TH AVE NE & NE 150TH ST
12TH AVE S & S JUDKINS ST
NE 124TH ST & 103RD AVE NE
1ST ST NE & B ST NE
131ST AVE NE & NE 36TH ST
BEACON AVE S & 56TH AVE S
12TH AVE NE & NE 47TH ST
1ST AVE NE & NE 140TH ST
30TH AVE NE & NE 130TH ST
35TH AVE NE & NE 193RD ST
ISLAND CREST WAY & SE 78TH ST
MARKET ST & 18TH AVE W
3RD AVE & VIRGINIA ST
NE 120TH ST & 128TH WAY NE
148TH AVE NE & NE 20TH ST
144TH AVE SE & SE 263RD ST
MARTIN L KING JR WAY & S BAYVIEW ST
8TH AVE NW & NW 50TH ST
GRIFFIN AVE & FARRELLY ST
51ST AVE S & RENTON AVE S
WATERS AVE S & S ROXBURY ST
48TH AVE W & 244TH ST SW
159TH AVE NE & NE 39TH ST
SUMMIT AVE E & E OLIVE WAY
19TH AVE E & E REPUBLICAN ST
SE 436TH ST & 236TH AVE SE
SE REDMOND-FALL CITY & 337TH PL SE
NE 190TH ST & 33RD AVE NE
PHINNEY AVE N & N 53RD ST
123RD AVE SE & SE 60TH ST
AUBURN WAY S & HEMLOCK ST SE
108TH AVE NE & NE 47TH ST
86TH AVE SE & SE 40TH ST
15TH AVE E & E ROY ST
LAKE HILLS CONNEC & 134TH AVE SE
S 272ND ST & MILITARY RD S
15TH AVE NE & NE 52ND ST
164TH AVE NE & MAIN ST
NW 125TH ST & 3RD AVE NW
15TH AVE NE & NE 104TH ST
228TH AVE NE & 18TH PL NE
NE MARKETPLACE DR & CEDAR PARK NE
NE 10TH ST & KIRKLAND AVE NE
S 144TH ST & MACADAM RD S
21ST AVE SW & SW 338TH ST
S 176TH ST & INTERNATIONAL BLVD
SEWARD PK AVE S & S HENDERSON ST
164TH AVE NE & NE 80TH ST
42ND AVE S & S 144TH ST
LATONA AVE NE & NE 58TH ST
15TH AVE NE & COWEN PL NE
8TH AVE NW & NW 205TH ST
19TH AVE & E MADISON ST
NE 45TH ST & UNIVERSITY WAY NE
QUEEN ANNE AVE N & W ALOHA ST
NOAA & BUILDING 1
35TH AVE SW & SW EDMUNDS ST
EDMONDS AVE NE & NE 24TH ST
SE 128TH ST & 176TH AVE SE
WESTLAKE AVE & 9TH AVE
NE 24TH ST & 167TH AVE NE
70TH AVE SE & 69TH AVE SE
132ND AVE NE & NE 93RD ST
RAINIER AVE S & S ROSE ST
FUHRMAN AVE E & E SHELBY ST
10TH AVE E & E NEWTON ST
NE 125TH ST & 28TH AVE NE
N MERCER WAY & SE SHORELAND DR
40TH AVE NE & NE 77TH ST
RAINIER AVE S & S OTHELLO ST
NE 143RD ST & 131ST AVE NE
100TH AVE NE & NE 16TH PL
SE 4TH ST & SE 4TH PL
N 46TH ST & PHINNEY AVE N
E CHERRY ST & 32ND AVE
145TH PL SE & SE 22ND ST
BEACH DR SW & 5100 BLOCK
TRITON DR NW & 27TH AVE NW
86TH AVE SE & SE 44TH PL
SE 240TH ST & 127TH PL SE
1ST AVE S & S 213TH ST
9TH AVE SW & SW TRENTON ST
SE EASTGATE WAY & 143RD AVE SE
AIRPT WAY S & DIAGONAL AVE S
15TH AVE NE & NE 175TH ST
S 188TH ST & MILITARY RD S
NE OLD REDMOND RD & 140TH PL NE
PACIFIC HWY S & S 308TH ST
N 185TH ST & CORLISS AVE N
ALASKAN WAY & CLAY ST
NE 65TH ST & 44TH AVE NE
104TH AVE SE & CEDARCREST LN
SAND PT WAY NE & INVERNESS DR NE
62ND AVE S & S COOPER ST
RAINIER AVE S & S MOUNT BAKER BLVD
EAST MARGINAL WAY S & S IDAHO ST
BELLEVUE WAY NE & NE 20TH PL
59TH AVE S & S AUGUSTA ST
4TH AVE SW & SW 160TH ST
QUEEN ANNE AVE N & W PROSPECT ST
18TH AVE & 3RD ST
30TH AVE W & W MANSELL ST
NE 137TH ST & 84TH AVE NE
8TH AVE SW & SW 102ND ST
I-405 & LK WASHINGTON BLVD S
SENECA ST & 5TH AVE
S JACKSON ST & 18TH AVE S
SW ADMIRAL WAY & BELVIDERE AVE SW
124TH AVE NE & NE 97TH ST
W JAMES ST & 4TH AVE N
W MERCER WAY & SE 65TH ST
S 144TH ST & 53RD AVE S
5TH AVE N & REPUBLICAN ST
2ND AVE NE & WOODLAWN AVE NE
50TH AVE S & S SNOQUALMIE ST
7TH AVE NE & NE 42ND ST
5TH AVE NE & NE 174TH ST
Sahalee Way NE & NE 37th St
LIND AVE SW & SW 29TH ST
BEACON AVE S & 38TH AVE S
NE 202ND ST & 63RD AVE NE
23RD AVE S & S 322ND ST
BALLINGER WAY NE & 15TH AVE NE
W OLYMPIC PL & 5TH AVE W
3RD AVE & COLUMBIA ST
PINE ST & 9TH AVE
S DEARBORN ST & 24TH AVE S
S GENESEE ST & 46TH AVE S
MARTIN L KING JR WAY & S DEARBORN ST
DAYTON AVE N & ST. LUKE PL N
148TH AVE SE & SE 267TH ST
KENWORTH PARKING & HOUSER WAY N
102ND AVE NE & MAIN ST
SW THISTLE ST & 25TH AVE SW
NE 116th St & 162nd Ave NE
4TH AVE S & S WALKER ST
RAINIER AVE S & S HENDERSON ST
48TH AVE NE & NE 41ST ST
S 216TH ST & 24TH AVE S
NW GILMAN BLVD & RAINIER BLVD N
DENNY WAY & WESTLAKE AVE
5TH AVE NE & NE MAPLE LEAF PL
LIND AVE SW & SW 21ST ST
S 180TH ST & SOUTHCENTER PKWY
1ST AVE & BELL ST
PHINNEY AVE N & N 59TH ST
112TH AVE SE & SE 15TH ST
148TH AVE SE & SE 22ND ST
DES MOINES MEMORI DR & S 160TH ST
WEST VALLEY HWY & STRANDER BLVD
LKVIEW BLVD E & E HIGHLAND DR
GILMAN AVE W & W JAMESON ST
24TH AVE SW & SW CLOVERDALE ST
WALL ST & 5TH AVE
NICKERSON ST & FLORENTIA ST
N 185TH ST & WALLINGFORD AVE N
236TH ST SW & 50TH AVE W
4TH AVE NE & NE 65TH ST
S GENESEE ST & 39TH AVE S
35TH AVE SW & SW 106TH ST
E SMITH ST & JASON AVE N
BELLEVUE WAY NE & NE 22ND PL
NE 8TH ST & 140TH AVE NE
NE 76TH ST & 177TH PL NE
STONE WAY N & N 42ND ST
AIRPT WAY S & S INDUSTRIAL WAY
CEDAR ST & DENNY WAY
112TH AVE SE & SE 1ST PL
64TH AVE S & S 212TH ST
BEARDSLEE BLVD & 108TH AVE NE
MILITARY RD S & S 248TH ST
35TH AVE SW & SW 327TH ST
S GENESEE ST & 45TH AVE S
EAST MARGINAL WAY S & S BRIGHTON ST
S 216TH ST & 11TH AVE S
TALBOT RD S & S 27TH PL
4TH AVE N & W SMITH ST
GRIFFIN AVE & ROOSEVELT AVE E
100TH AVE NE & NE 24TH ST
NE 132ND ST & 129TH PL NE
6TH ST S & 1ST AVE S
RENTON AVE S & S FOUNTAIN PL
AUBURN-ENUMCLAW RD & 156TH AVE SE
32ND AVE NW & NW 75TH ST
WEST LK SAMMAMISH PK & 182ND AVE SE
INTERURBAN AVE S & S 147TH ST
56TH AVE S & S AVON ST
SOUTHCENTER BLVD & 42ND AVE S
SE 82ND ST & SE HIGH PT WAY
88TH AVE SE & SE 36TH ST
8TH AVE NE & NE 64TH ST
108TH AVE SE & SE 181ST ST
228TH AVE NE & NE 22ND ST
INTERURBAN AVE S & S 133RD ST
S 223RD ST & 13TH AVE S
CALIFORNIA AVE SW & SW SPOKANE ST
SE 240TH ST & 104TH AVE SE
PACIFIC HWY S & S 216TH ST
16TH AVE S & S 245TH ST
6TH ST & KIRKLAND WAY
LINDEN AVE N & N 73RD ST
50TH AVE S & S ALASKA ST
S 320TH ST & 20TH AVE S
S 112TH ST & 14TH AVE S
78TH AVE SE & SE 28TH ST
SE 63RD ST & 151ST AVE SE
SAND PT WAY NE & NE 110TH ST
5TH AVE NE & NE 95TH ST
SAND PT WAY NE & NE 65TH ST
166TH AVE NE & NE 104TH ST
116TH AVE NE & NORTHUP WAY
HARBOR AVE SW & SW FLORIDA ST
S LEO ST & 53RD AVE S
ISSAQUAH PINE LK RD  & SE ISSAQUAH-FALL CIT
112TH AVE NE & NE 91ST ST
NW MARKET ST & 28TH AVE NW
SE 240TH ST & 102ND AVE SE
KELSEY CREEK RD & TYE RIVER RD
SW BARTON ST & 25TH AVE SW
NE PACIFIC ST & 15TH AVE NE
SE 261ST ST & 177TH AVE SE
NE BELLEVUE REDMOND  & 148TH AVE NE
N 200th St & Ashworth Ave N
S 170TH ST & 51ST AVE S
LATONA AVE NE & NE 61ST ST
MARTIN L KING JR WAY & S COLUMBIAN WAY
BEACH DR SW & SW DOUGLAS PL
C ST SW & HIGHWAY 18
S 112TH ST & 8TH AVE S
E ALDER ST & ERIE AVE
NE 175TH ST & 131ST AVE NE
MI COMM CENTER & 82ND AVE SE
S STAR LK RD & S 272ND ST
15TH AVE NE & NE 80TH ST
SW 152ND ST & 18TH AVE SW
130TH AVE NE & NE 32ND PL
SE 40TH ST & 80TH AVE SE
164TH AVE NE & NE 18TH ST
169TH AVE SE & SE 140TH ST
WESTLAKE AVE N & DEXTER AVE N
JUANITA WOODINVIL WA & NE 160TH ST
35TH AVE NE & NE 77TH ST
NE 85TH ST & 132ND AVE NE
EAST MARGINAL WAY S & S 81ST PL
SAND PT WAY NE & NE 115TH ST
SW CHARLESTOWN ST & 51ST AVE SW
NW GILMAN BLVD & 12TH AVE NW
TOTEM LK BLVD & NE 124TH ST
61ST PL NE & NE 196TH PL
LKSIDE AVE S & S JUDKINS ST
32ND AVE NW & NW 56TH ST
E MADISON ST & 27TH AVE E
SENECA ST & TERRY AVE
ALKI AVE SW & BONAIR DR SW
NE 70TH PL & 130TH AVE NE
116TH AVE SE & SE 225TH ST
WESTLAKE AVE N & GALER ST
SW 320TH ST & 18TH AVE SW
NE WOODINVILLE DUVAL & 212TH AVE NE
34TH AVE W & W ELMORE ST
SE ALLEN RD & 142ND AVE SE
SW GRADY WAY & POWELL AVE SW
BRONSON WAY N & PARK AVE N
1ST AVE W & W MERCER ST
FAIRVIEW AVE N & YALE AVE N
179TH AVE NE & NE 105TH ST
MADRONA DR & E PINE ST
LK DR & 11TH AVE NW
20TH AVE NE & NE 54TH ST
NE 145TH ST & 19TH AVE NE
35TH AVE NE & NE 189TH PL
BRIDGE WAY N & WHITMAN AVE N
NE 4TH ST & HOQUIAM AVE NE
SWIFT AVE S & 18TH AVE S
BOTHELL WAY NE & LAKE FOREST PARK
8TH AVE S & S KENYON ST
WEST VIEWMONT WAY W & W DRAVUS ST
AUBURN-ENUMCLAW RD & SE 400TH ST
SR 520 RAMP & MONTLAKE FRWY STA
BELLEVUE AVE E & E DENNY WAY
15TH AVE NE & NE 90TH ST
MAIN ST & 106TH AVE NE
NE 40TH ST & 152ND AVE NE
NW 85TH ST & 8TH AVE NW
NE WOODINVILLE DUVAL & 197TH AVE NE
35TH AVE NE & NE 65TH ST
SR 167 & SW 7TH ST
23RD AVE S & S 320TH ST
PACIFIC HWY S & S 240TH ST
132ND AVE SE & SE 246TH CT
KIRKLAND AVE NE & NE 12TH ST
W EMERSON ST & MAGNOLIA BLVD W
AMBAUM BLVD SW & SW 144TH ST
S 160TH ST & 53RD AVE S
20TH AVE NE & NE 140TH ST
BOTHELL WAY NE & 39TH AVE NE
120TH AVE NE & NE 80TH ST
86TH AVE SE & SE 42ND ST
16TH AVE SW & SW GRAHAM ST
DENNY WAY & 6TH AVE N
51ST AVE S & S BOND ST
NE 45TH ST & 9TH AVE NE
108TH AVE SE & SE 200TH ST
124TH AVE SE & SE 316TH ST
5TH AVE NE & NE 170TH ST
WATERS AVE S & 61ST AVE S
AIRPT WAY S & S HOLGATE ST
21ST AVE SW & SW 336TH ST
NOAA & BUILDING 3
15TH AVE NE & NE 196TH ST
NE 116TH ST & 158TH AVE NE
28TH AVE NW & NW 87TH ST
PARK AVE N & N 6TH ST
LAKE HILLS CONNEC & RICHARDS RD
SE 240TH ST & 116TH AVE SE
JUANITA DR NE & NE 132ND ST
1ST AVE N & REPUBLICAN ST
SW GENESEE ST & 30TH AVE SW
MARKET ST & 14TH AVE
48TH AVE SW & SW RAYMOND ST
SUNSET BLVD N & N 3RD ST
LKVIEW BLVD E & E HOWE ST
SEWARD PK AVE S & S ORCAS ST
8TH AVE NW & NW 51ST ST
MILITARY RD S & S 130TH PL
AURORA AVE N & N 130TH ST
4TH AVE SW & SW 112TH ST
FOUR FREEDOMS & LINDEN AVE N
126TH AVE SE & SE 160TH ST
RAILROAD AV SE AVE S & SE KING ST
BEACON AVE S & JEFF COMM CENTER
KENNEWICK PL NE & NE 29TH ST
55TH AVE NE & NE 70TH ST
ISLAND CREST WAY & 3700 BLOCK
84TH AVE NE & NE 128TH ST
BEACON AVE S & 32ND AVE S
NE OLD REDMOND RD & 143RD AVE NE
NE 134TH ST & 92ND AVE NE
10TH AVE W & W HALLADAY ST
1ST AVE S & SW 138TH ST
S 208TH ST & 98TH PL S
S GENESEE ST & 42ND AVE S
SW 356TH ST & 8TH AVE SW
BEARDSLEE BLVD & NE 185TH ST
1ST AVE & LENORA ST
MARINE VIEW DR S & S 236TH ST
NE 24TH ST & 185TH PL NE
NE 104TH ST & 163RD AVE NE
TUKWILA PKWY & ANDOVER PARK W
SE NEWPORT WAY & 133RD AVE SE
NE 65TH ST & 20TH AVE NE
5TH AVE NE & NE NORTHGATE WAY
148TH AVE NE & NE 8TH ST
HOUSER WAY N & KENWORTH PARKING
SWIFT AVE S & S WILLOW ST
SE 30TH ST & ENATAI DR
S JACKSON ST & OCCIDENTAL AVE S
NE 125TH ST & ROOSEVELT WAY NE
QUEEN ANNE AVE N & W JOHN ST
124TH AVE NE & NE 80TH WAY
15TH AVE NW & NW 90TH ST
1ST AVE S & S 124TH ST
35TH AVE NE & NE 97TH ST
MARKET ST & 11TH AVE W
26TH AVE SW & SW 114TH ST
STEVENS WAY & CHELAN LN
48TH AVE SW & SW FINDLAY ST
Kent Sounder Station & Pioneer St
W MERCER WAY & EDEN LN W
NE 65TH ST & OSWEGO PL NE
RENTON MAPLE VALL RD & CEDAR GROVE RD
28TH AVE W & W EATON ST
BELLEVUE WAY SE & 108TH AVE SE
108TH AVE NE & NE 68TH ST
9TH AVE N & MERCER ST
Hospital AcRd & Unnamed
E YESLER WAY & 23RD AVE
S 124TH ST & 67TH AVE S
WALLINGFORD AVE N & N 37TH ST
Westlake Sta AcRd & Transit Tunnel AcRd
SW SEATTLE ST & CALIFORNIA AVE SW
NORPOINT WAY NE & 53RD AVE NE
NE WOODINVILLE DUVAL & NE 183RD ST
NE 45TH ST & THACKERAY PL NE
1ST AVE NE & NE 77TH ST
SOUTHCENTER PKWY & S 175TH ST
Boren Ave & Howell St
BEACON AVE S & JEFF GOLF COURSE
AVONDALE RD NE & NE 165TH ST
CALIFORNIA AVE SW & SW WALKER ST
ISLAND CREST WAY & SE 47TH ST
RENTON AVE S & S PRENTICE ST
SAHALEE WAY NE & NE 37TH WAY
SE ALLEN RD & 146TH AVE SE
NW 132ND ST & 3RD AVE NW
AMBAUM BLVD SW & SW 122ND ST
N 130TH ST & AURORA AVE N
GREENWOOD AVE N & N 80TH ST
SE 60TH ST & 114TH PL SE
156TH AVE SE & SE 144TH ST
16TH AVE SW & SW HENDERSON ST
SE 168TH ST & 127TH AVE SE
CALIFORNIA AVE SW & SW DAWSON ST
NE WOODINVILLE DUVAL & AVONDALE RD NE
35TH AVE NE & NE 90TH ST
N 143RD ST & GREENWOOD AVE N
RAILROAD AVE SE AVE  & SE NORTHERN ST
AURORA AVE N & N 195TH ST
ROOSEVELT WAY NE & NE RAVENNA BLVD
SE BUSH ST & RAINIER BLVD S
6TH ST & 4TH AVE
DES MOINES MEMORI DR & S 113TH ST
AURORA AVE N & DENNY WAY
124TH AVE SE & SE 221ST ST
120TH AVE NE & TOTEM LK BLVD
S 144TH ST & 51ST AVE S
THACKERAY PL NE & NE 43RD ST
BELLEVUE WAY SE & SE 10TH ST
NE 68TH ST & 110TH AVE NE
S 348TH ST & 9TH AVE S
N 185TH ST & MERIDIAN AVE N
3RD AVE NW & NW RICHMOND BEACH RD
S 272ND ST & 45TH PL S
5TH AVE & JEFFERSON ST
MONTLAKE BLVD E & E SHELBY ST
SW GRADY WAY & RAINIER AVE S
TUKWILA INTL BLVD & S 133RD ST
NE RAVENNA BLVD & I-5
9TH AVE SW & SW THISTLE ST
SE 34TH ST & 166TH AVE SE
3RD AVE NW & NW 200TH ST
SE 14TH ST & 167TH AVE SE
RAINIER AVE S & S STATE ST
1ST AVE NE & N 80TH ST
E JOHN ST & 12TH AVE E
116TH AVE SE & SE 228TH PL
8TH AVE NW & NW 132ND ST
