47.51006842,-122.25733,SE BLK NUGGET RD,SE 62ND ST
47.50567772,-122.180708,KIRKLAND AVE NE,NE 16TH ST
47.52169092,-122.316321,14TH AVE S,S HENDERSON ST
47.4955511,-122.4359085,155TH AVE SE,SE 175TH PL
47.56273962,-122.28952,RAINIER AVE S,S GENESEE ST
47.74057152,-122.346556,AURORA AVE N,N 155TH ST
47.72936442,-122.3457292,SE FAIRWOOD BLVD,140TH AVE SE
47.60740502,-122.338235,UNION AVE NE,NE 3RD CT
47.47655402,-122.26738,140TH AVE NE,NE 55TH ST
47.63613272,-122.203108,BELLEVUE WAY NE,NE 30TH PL
47.5311965,-122.194474,SE 176TH ST,110TH AVE SE
47.68170202,-122.3102033,NE 75TH ST,18TH AVE NE
47.49491642,-122.312109,GLENDALE WAY S,DES MOINES MEMORI DR
47.53231052,-122.2713394,RAINIER AVE S,S HOLDEN ST
47.47490452,-122.26013,INTERURBAN AVE S,58TH AVE S
47.41974372,-122.3216373,DES MOINES MEMORI DR,S 202ND ST
47.4955511,-122.4359085,140TH WAY SE,SE 158TH ST
47.72916042,-122.3595856,1ST AVE S,S 140TH ST
47.60710932,-122.3333383,SENECA ST,6TH AVE
47.67986472,-122.2703133,55TH AVE NE,NE 73RD ST
47.60793502,-122.3402548,2ND AVE,PIKE ST
47.57188512,-122.2391217,N MERCER WAY,76TH AVE SE
47.67464172,-122.3679051,NW 65TH ST,DIVISION AVE NW
47.4955511,-122.4359085,124TH AVE NE,NE 146TH PL
47.70001582,-122.32859,Northgate TC AcRd,NE 100th St
47.3562729,-122.321512,S 336TH ST,10TH PL S
47.61832292,-122.3140875,15TH AVE E,E JOHN CT
47.55960622,-122.4052518,BEACH DR SW,SW JACOBSEN RD
47.61794042,-122.188658,NE 10TH ST,116TH AVE NE
47.63459922,-122.323935,LKVIEW BLVD E,HARVARD AVE E
47.48777352,-122.258848,STRANDER BLVD,61ST PL S
47.62381882,-122.203101,17TH ST SE,K ST SE
47.48323142,-122.339662,SW 320TH ST,3RD PL SW
48.36001862,-119.593331,SE 8TH ST,I-405
47.3489057,-122.325189,S 146TH ST,8TH AVE S
47.64069672,-122.327237,EASTLAKE AVE E,E LOUISA ST
47.50803512,-122.2396471,COAL CREEK PKWY SE,SE 76TH ST
47.4955511,-122.4359085,2ND AVE SE,SE EVANS ST
47.54705572,-122.223097,ISLAND CREST WAY,SE 61ST ST
47.4955511,-122.4359085,152nd Ave NE,Overlake P&R AcRd
47.4955511,-122.4359085,SE FAIRWOOD BLVD,SE 168TH ST
47.60800022,-122.3264705,MADISON ST,BOREN AVE
47.4955511,-122.4359085,SE NEWPORT WAY,151ST AVE SE
47.4955511,-122.4359085,MILITARY RD S,S 244TH ST
47.4955511,-122.4359085,24TH AVE S,S 226TH ST
47.4955511,-122.4359085,51ST AVE S,S 170TH ST
47.62493752,-122.3488901,5TH AVE N,VALLEY ST
47.66084872,-122.3675141,8TH AVE NW,NW 46TH ST
47.68916982,-122.3377867,N 85TH ST,WALLINGFORD AVE N
47.62301552,-122.2979313,W MERCER WAY,SE 28TH ST
47.67080952,-122.3019689,25TH AVE NE,NE 60TH ST
47.61304042,-122.3396676,VIRGINIA ST,6TH AVE
47.54853582,-122.179915,SE 60TH ST,119TH AVE SE
