Route,Part,Express/ Local,Inbound / Outbound,KeyBl,StTime,EndTime,Start of Route,End of Route,Load Factor,Average Load,Riders Per Revenue Hour,Revenue Miles,Revenue Hours,Seats on Bus,Bus Type,Day,Peak or Off Peak,1-Factor Fully Allocated Cost,Redundancy,,,,,,,OBJECTID ,District,Count_Stops,,,,,,,,,
,,,,,,,,,,,,# of Miles a bus is running in service,# of Hours a bus is running in service,,See Fleet Tab,,,,,,,,,,,1,Adams,33,Route #,Redundancy,,,,,,,
150,,AT,I,15008, 6:14 AM, 7:15 AM,KENT LAY,CPS BAYE,0.57,32.00,51.00,20.02254,1.02,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15002, 6:29 AM, 7:30 AM,KENT LAY,CPS A/B,0.64,36.00,68.00,19.98826,1.02,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15012, 6:44 AM, 7:48 AM,KENT LAY,CPS BAYE,0.57,32.00,46.00,20.02254,1.07,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,10601, 6:59 AM, 8:06 AM,KENT LAY,CPS BAYE,0.75,42.00,71.00,20.02254,1.12,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15001, 7:14 AM, 8:22 AM,KENT LAY,CPS BAYE,0.61,34.00,44.00,20.02254,1.13,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15003, 7:29 AM, 8:37 AM,KENT LAY,CPS BAYE,0.64,36.00,52.00,20.02254,1.13,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15004, 7:38 AM, 8:47 AM,KENT LAY,CPS A/B,0.43,24.00,39.00,21.91458,1.15,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15005, 7:59 AM, 9:03 AM,KENT LAY,CPS A/B,0.55,31.00,53.00,19.98826,1.07,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15006, 8:14 AM, 9:17 AM,KENT LAY,CPS A/B,0.64,36.00,52.00,19.98826,1.05,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15007, 8:29 AM, 9:32 AM,KENT LAY,CPS A/B,0.84,47.00,73.00,19.98826,1.05,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15013, 8:44 AM, 9:47 AM,KENT LAY,CPS BAYE,0.48,27.00,39.00,20.02254,1.05,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15010, 8:59 AM,10:02 AM,KENT LAY,CPS BAYE,0.75,42.00,62.00,20.02254,1.05,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15012, 9:14 AM,10:17 AM,KENT LAY,CPS A/B,0.57,32.00,50.00,19.98826,1.05,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15014, 9:29 AM,10:32 AM,KENT LAY,CPS BAYE,0.77,43.00,68.00,20.02254,1.05,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,10601, 9:44 AM,10:47 AM,KENT LAY,CPS BAYE,0.52,29.00,44.00,20.02254,1.05,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15015, 9:59 AM,11:02 AM,KENT LAY,CPS BAYE,0.66,37.00,57.00,20.02254,1.05,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15003,10:14 AM,11:17 AM,KENT LAY,CPS BAYE,0.50,28.00,45.00,20.02254,1.05,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,10109,10:29 AM,11:32 AM,KENT LAY,CPS BAYE,0.73,41.00,67.00,20.02254,1.05,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15017,10:44 AM,11:47 AM,KENT LAY,CPS BAYE,0.50,28.00,46.00,20.02254,1.05,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15016,10:59 AM,12:03 PM,KENT LAY,CPS BAYE,0.57,32.00,49.00,20.02254,1.07,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15013,11:14 AM,12:21 PM,KENT LAY,CPS BAYE,0.48,27.00,46.00,20.02254,1.12,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15018,11:29 AM,12:36 PM,KENT LAY,CPS BAYE,0.63,35.00,59.00,20.02254,1.12,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,10609,11:44 AM,12:51 PM,KENT LAY,CPS BAYE,0.46,26.00,39.00,20.02254,1.12,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15001,11:59 AM, 1:05 PM,KENT LAY,CPS BAYE,0.61,34.00,55.00,20.02254,1.10,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15011,12:14 PM, 1:20 PM,KENT LAY,CPS BAYE,0.52,29.00,47.00,20.02254,1.10,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15009,12:29 PM, 1:35 PM,KENT LAY,CPS BAYE,0.63,35.00,55.00,20.02254,1.10,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15003,12:44 PM, 1:50 PM,KENT LAY,CPS BAYE,0.52,29.00,47.00,20.02254,1.10,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15008,12:59 PM, 2:06 PM,KENT LAY,CPS BAYE,0.52,29.00,46.00,20.02254,1.12,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15017, 1:14 PM, 2:22 PM,KENT LAY,CPS BAYE,0.63,35.00,50.00,20.02254,1.13,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15010, 1:29 PM, 2:37 PM,KENT LAY,CPS BAYE,0.64,36.00,54.00,20.02254,1.13,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,10613, 1:44 PM, 2:52 PM,KENT LAY,CPS BAYE,0.54,30.00,45.00,20.02254,1.13,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15013, 1:59 PM, 3:08 PM,KENT LAY,CPS BAYE,0.61,34.00,50.00,20.02254,1.15,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15018, 2:14 PM, 3:23 PM,KENT LAY,CPS BAYE,0.59,33.00,48.00,20.02254,1.15,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15014, 2:29 PM, 3:38 PM,KENT LAY,CPS BAYE,0.59,33.00,53.00,20.02254,1.15,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15001, 2:44 PM, 3:55 PM,KENT LAY,CPS BAYE,0.59,33.00,49.00,20.02254,1.18,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15011, 2:59 PM, 4:10 PM,KENT LAY,CPS BAYE,0.70,39.00,57.00,20.02254,1.18,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15009, 3:14 PM, 4:25 PM,KENT LAY,CPS BAYE,0.54,30.00,49.00,20.02254,1.18,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15019, 3:29 PM, 4:40 PM,KENT LAY,CPS BAYE,0.70,39.00,54.00,20.02254,1.18,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15016, 3:44 PM, 4:55 PM,KENT LAY,CPS BAYE,0.59,33.00,47.00,20.02254,1.18,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15008, 3:59 PM, 5:10 PM,KENT LAY,CPS BAYE,0.71,40.00,58.00,20.02254,1.18,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15010, 4:14 PM, 5:25 PM,KENT LAY,CPS BAYE,0.77,43.00,59.00,20.02254,1.18,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15015, 4:29 PM, 5:40 PM,KENT LAY,CPS BAYE,0.61,34.00,52.00,20.02254,1.18,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15020, 4:44 PM, 5:52 PM,KENT LAY,CPS BAYE,0.61,34.00,48.00,20.02254,1.13,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15021, 4:59 PM, 6:05 PM,KENT LAY,CPS BAYE,0.59,33.00,49.00,20.02254,1.10,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15018, 5:14 PM, 6:19 PM,KENT LAY,CPS BAYE,0.43,24.00,37.00,20.02254,1.08,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15022, 5:29 PM, 6:32 PM,KENT LAY,CPS BAYE,0.32,18.00,30.00,20.02254,1.05,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15023, 5:44 PM, 6:46 PM,KENT LAY,CPS BAYE,0.38,21.00,33.00,20.02254,1.03,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15009, 5:59 PM, 6:59 PM,KENT LAY,CPS BAYE,0.45,25.00,40.00,20.02254,1.00,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15024, 6:14 PM, 7:14 PM,KENT LAY,CPS BAYE,0.30,17.00,29.00,20.02254,1.00,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15026, 6:44 PM, 7:44 PM,KENT LAY,CPS BAYE,0.54,30.00,46.00,20.02254,1.00,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,10615, 7:14 PM, 8:13 PM,KENT LAY,CPS BAYE,0.48,27.00,42.00,20.02254,0.98,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,10601, 7:44 PM, 8:43 PM,KENT LAY,CPS BAYE,0.45,25.00,34.00,20.02254,0.98,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15023, 8:14 PM, 9:13 PM,KENT LAY,CPS BAYE,0.46,26.00,40.00,20.02254,0.98,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,10619, 8:44 PM, 9:38 PM,KENT LAY,CPS BAYE,0.50,28.00,40.00,20.02254,0.90,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15024, 9:14 PM,10:07 PM,KENT LAY,CPS BAYE,0.48,27.00,41.00,20.02254,0.88,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15020, 9:44 PM,10:37 PM,KENT LAY,CPS BAYE,0.45,25.00,37.00,20.02254,0.88,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15022,10:14 PM,11:07 PM,KENT LAY,CPS BAYE,0.46,26.00,37.00,20.02254,0.88,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,15026,11:14 PM,12:07 AM,KENT LAY,CPS BAYE,0.43,24.00,33.00,20.02254,0.88,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,I,10119,12:09 AM, 1:03 X,KENT LAY,9 AVPINE,0.20,11.00,16.00,20.0964,0.90,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15002, 5:15 AM, 6:16 AM,CP  BAYC,KENT LAY,0.64,36.00,49.00,20.29508,1.02,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,10601, 5:45 AM, 6:48 AM,CP  BAYC,KENT LAY,0.50,28.00,44.00,20.29508,1.05,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15001, 6:00 AM, 7:03 AM,CP  BAYC,KENT LAY,0.52,29.00,52.00,20.29508,1.05,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15003, 6:15 AM, 7:18 AM,CP  BAYC,KENT LAY,0.50,28.00,39.00,20.29508,1.05,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15004, 6:30 AM, 7:33 AM,CP  BAYC,KENT LAY,0.45,25.00,41.00,20.29508,1.05,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15005, 6:45 AM, 7:49 AM,CP  BAYC,KENT LAY,0.52,29.00,40.00,20.29508,1.07,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15006, 7:00 AM, 8:05 AM,CP  BAYC,KENT LAY,0.73,41.00,56.00,20.29508,1.08,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15007, 7:15 AM, 8:20 AM,CP  BAYC,KENT LAY,0.66,37.00,52.00,20.29508,1.08,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15013, 7:30 AM, 8:35 AM,CP  BAYC,KENT LAY,0.64,36.00,59.00,20.29508,1.08,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15010, 7:45 AM, 8:49 AM,CP  BAYC,KENT LAY,0.63,35.00,47.00,20.29508,1.07,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15012, 8:00 AM, 9:01 AM,CP  BAYC,KENT LAY,0.45,25.00,38.00,20.29508,1.02,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15014, 8:15 AM, 9:16 AM,CP  BAYC,KENT LAY,0.55,31.00,56.00,20.29508,1.02,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,10601, 8:30 AM, 9:33 AM,CP  BAYC,KENT LAY,0.57,32.00,48.00,20.29508,1.05,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15015, 8:45 AM, 9:49 AM,CP  BAYC,KENT LAY,0.48,27.00,46.00,20.29508,1.07,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15003, 9:00 AM,10:03 AM,CP  BAYC,KENT LAY,0.50,28.00,49.00,20.29508,1.05,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,10109, 9:15 AM,10:17 AM,CP  BAYC,KENT LAY,0.46,26.00,50.00,20.29508,1.03,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15017, 9:30 AM,10:32 AM,CP  BAYC,KENT LAY,0.46,26.00,43.00,20.29508,1.03,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15016, 9:45 AM,10:47 AM,CP  BAYC,KENT LAY,0.46,26.00,39.00,20.29508,1.03,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15013,10:00 AM,11:02 AM,CP  BAYC,KENT LAY,0.50,28.00,45.00,20.29508,1.03,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15018,10:15 AM,11:18 AM,CP  BAYC,KENT LAY,0.43,24.00,50.00,20.29508,1.05,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,10609,10:30 AM,11:34 AM,CP  BAYC,KENT LAY,0.43,24.00,37.00,20.29508,1.07,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15001,10:45 AM,11:49 AM,CP  BAYC,KENT LAY,0.45,25.00,46.00,20.29508,1.07,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15011,11:00 AM,12:04 PM,CP  BAYC,KENT LAY,0.48,27.00,43.00,20.29508,1.07,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15009,11:15 AM,12:19 PM,CP  BAYC,KENT LAY,0.50,28.00,52.00,20.29508,1.07,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15003,11:30 AM,12:34 PM,CP  BAYC,KENT LAY,0.50,28.00,48.00,20.29508,1.07,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15008,11:45 AM,12:51 PM,CP  BAYC,KENT LAY,0.50,28.00,52.00,20.29508,1.10,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15017,12:00 PM, 1:07 PM,CP  BAYC,KENT LAY,0.59,33.00,55.00,20.29508,1.12,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15010,12:15 PM, 1:22 PM,CP  BAYC,KENT LAY,0.64,36.00,62.00,20.29508,1.12,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,10613,12:30 PM, 1:39 PM,CP  BAYC,KENT LAY,0.61,34.00,50.00,20.29508,1.15,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15013,12:40 PM, 1:50 PM,CP  BAYC,KENT LAY,0.41,23.00,36.00,20.29508,1.17,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15018,12:55 PM, 2:05 PM,CP  BAYC,KENT LAY,0.71,40.00,64.00,20.29508,1.17,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15014, 1:05 PM, 2:17 PM,CP  BAYC,KENT LAY,0.52,29.00,42.00,20.29508,1.20,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15001, 1:20 PM, 2:32 PM,CP  BAYC,KENT LAY,0.66,37.00,55.00,20.29508,1.20,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15011, 1:35 PM, 2:47 PM,CP  BAYC,KENT LAY,0.64,36.00,52.00,20.29508,1.20,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15009, 1:50 PM, 2:57 PM,CP  BAYC,KENT LAY,0.64,36.00,70.00,22.22121,1.12,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15019, 2:05 PM, 3:17 PM,CP  BAYC,KENT LAY,0.68,38.00,56.00,20.29508,1.20,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15016, 2:20 PM, 3:32 PM,CP  BAYC,KENT LAY,0.63,35.00,52.00,20.29508,1.20,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15008, 2:35 PM, 3:47 PM,CP  BAYC,KENT LAY,0.80,45.00,71.00,20.29508,1.20,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15010, 2:50 PM, 4:03 PM,CP  BAYC,KENT LAY,0.79,44.00,67.00,20.29508,1.22,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15015, 3:05 PM, 4:21 PM,CP  BAYC,KENT LAY,0.80,45.00,72.00,20.29508,1.27,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15020, 3:20 PM, 4:38 PM,CP  BAYC,KENT LAY,0.80,45.00,67.00,20.29508,1.30,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15021, 3:35 PM, 4:53 PM,CP  BAYC,KENT LAY,0.80,45.00,61.00,20.29508,1.30,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15018, 3:50 PM, 5:08 PM,CP  BAYC,KENT LAY,0.71,40.00,62.00,20.29508,1.30,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15022, 4:05 PM, 5:23 PM,CP  BAYC,KENT LAY,0.84,47.00,69.00,20.29508,1.30,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15023, 4:20 PM, 5:38 PM,CP  BAYC,KENT LAY,0.84,47.00,65.00,20.29508,1.30,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15011, 4:35 PM, 5:45 PM,CP  BAYC,KENTSTN4,0.95,53.00,75.00,19.74811,1.17,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15024, 4:50 PM, 6:03 PM,CP  BAYC,KENT LAY,0.91,51.00,67.00,20.29508,1.22,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15025, 5:05 PM, 6:09 PM,CP  BAYC,KENTSTN4,0.96,54.00,78.00,19.74811,1.07,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15026, 5:20 PM, 6:29 PM,CP  BAYC,KENT LAY,0.86,48.00,66.00,20.29508,1.15,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15027, 5:35 PM, 6:37 PM,CP  BAYC,KENTSTN4,0.64,36.00,51.00,19.74811,1.03,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,10615, 5:55 PM, 7:02 PM,CP  BAYC,KENT LAY,0.88,49.00,74.00,20.29508,1.12,56,68,WK,P,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,10114, 6:15 PM, 7:15 PM,CP  BAYC,KENTSTN4,0.89,50.00,66.00,19.74811,1.00,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,10601, 6:35 PM, 7:37 PM,CP  BAYC,KENT LAY,0.84,47.00,72.00,20.29508,1.03,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15023, 6:55 PM, 7:56 PM,CP  BAYC,KENT LAY,0.70,39.00,59.00,20.29508,1.02,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15009, 7:15 PM, 8:09 PM,CP  BAYC,KENTSTN4,0.71,40.00,62.00,19.74811,0.90,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,10619, 7:40 PM, 8:39 PM,CP  BAYC,KENT LAY,0.59,33.00,66.00,20.29508,0.98,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15024, 8:10 PM, 9:09 PM,CP  BAYC,KENT LAY,0.71,40.00,70.00,20.29508,0.98,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15020, 8:40 PM, 9:39 PM,CP  BAYC,KENT LAY,0.63,35.00,62.00,20.29508,0.98,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15022, 9:10 PM,10:09 PM,CP  BAYC,KENT LAY,0.59,33.00,58.00,20.29508,0.98,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15023, 9:40 PM,10:34 PM,CP  BAYC,KENTSTN4,0.55,31.00,52.00,19.74811,0.90,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15026,10:10 PM,11:09 PM,CP  BAYC,KENT LAY,0.46,26.00,46.00,20.29508,0.98,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15021,10:40 PM,11:28 PM,CP  BAYC,KENTSTN4,0.43,24.00,41.00,19.74811,0.80,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,10119,11:10 PM,12:03 AM,CP  BAYC,KENT LAY,0.46,26.00,43.00,20.29508,0.88,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,15022,11:40 PM,12:28 AM,CP  BAYC,KENTSTN4,0.34,19.00,29.00,19.74811,0.80,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,10619,12:30 AM, 1:18 X,CP  BAYC,KENTSTN4,0.30,17.00,29.00,19.74811,0.80,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
150,,AT,O,10119, 1:23 X, 2:16 X,9 AVPINE,KENTSTN4,0.21,12.00,17.00,20.0678,0.88,56,68,WK,O,143.75,,,,,,,,,,,,,,,,,,,
152,,AT,I,15201, 5:13 AM, 6:04 AM,ABRNSTN5,4   UNIV,0.83,29.00,45.00,26.3983,0.85,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
152,,AT,I,18601, 5:40 AM, 6:35 AM,ABRNSTN5,4   UNIV,0.71,25.00,29.00,26.3983,0.92,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
152,,AT,I,18602, 6:20 AM, 7:18 AM,ABRNSTN5,4   UNIV,0.77,27.00,40.00,26.3983,0.97,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
152,,AT,I,18603, 6:50 AM, 7:49 AM,ABRNSTN5,4   UNIV,0.83,29.00,37.00,26.3983,0.98,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
152,,AT,I,19001, 7:45 AM, 8:44 AM,ABRNSTN5,4   UNIV,0.77,27.00,34.00,26.3983,0.98,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
152,,,O,15202, 3:24 PM, 4:36 PM,MINRSTEW,ABRNSTN1,0.69,24.00,28.00,27.61382,1.20,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
152,,,O,18606, 3:54 PM, 5:07 PM,MINRSTEW,ABRNSTN1,0.69,24.00,26.00,27.61382,1.22,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
152,,,O,15203, 4:22 PM, 5:37 PM,MINRSTEW,ABRNSTN1,0.83,29.00,30.00,27.61382,1.25,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
152,,,O,15204, 4:53 PM, 6:07 PM,MINRSTEW,ABRNSTN1,0.83,29.00,29.00,27.61382,1.23,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
152,,,O,24005, 5:26 PM, 6:35 PM,MINRSTEW,ABRNSTN1,0.40,14.00,15.00,27.61382,1.15,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
153,,,I,18301, 5:56 AM, 6:29 AM,KENTSTN3,RENT TC7,0.51,18.00,25.00,8.479924,0.55,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
153,,,I,10502, 6:24 AM, 6:54 AM,KENTSTN3,RENT TC7,0.63,22.00,34.00,8.479924,0.50,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
153,,,I,18302, 7:04 AM, 7:37 AM,KENTSTN3,RENT TC7,0.71,25.00,45.00,8.479924,0.55,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
153,,,I,18303, 7:28 AM, 8:01 AM,KENTSTN3,RENT TC7,0.57,20.00,42.00,8.479924,0.55,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
153,,,I,18601, 7:58 AM, 8:33 AM,KENTSTN3,RENT TC7,0.31,11.00,15.00,8.479924,0.58,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
153,,,I,18301, 8:27 AM, 9:02 AM,KENTSTN3,RENT TC7,0.34,12.00,21.00,8.479924,0.58,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
153,,,I,18307, 3:00 PM, 3:35 PM,KENTSTN3,RENT TC7,0.37,13.00,33.00,8.479924,0.58,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
153,,,I,18305, 3:32 PM, 4:08 PM,KENTSTN3,RENT TC7,0.46,16.00,30.00,8.479924,0.60,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
153,,,I,18303, 4:08 PM, 4:44 PM,KENTSTN3,RENT TC7,0.60,21.00,38.00,8.479924,0.60,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
153,,,I,17302, 4:44 PM, 5:19 PM,KENTSTN3,RENT TC7,0.57,20.00,36.00,8.479924,0.58,35,70,WK,P,134.05,,,,,,,,,,,,,,,,,,,
